ds,y,drug
2025-08-23,145,Lisinopril 10mg
2025-08-24,143,Lisinopril 10mg
2025-08-25,149,Lisinopril 10mg
2025-08-26,156,Lisinopril 10mg
2025-08-27,166,Lisinopril 10mg
2025-08-28,152,Lisinopril 10mg
2025-08-29,144,Lisinopril 10mg
2025-08-30,129,Lisinopril 10mg
2025-08-31,132,Lisinopril 10mg
2025-09-01,149,Lisinopril 10mg
2025-09-02,147,Lisinopril 10mg
2025-09-03,154,Lisinopril 10mg
2025-09-04,167,Lisinopril 10mg
2025-09-05,152,Lisinopril 10mg
2025-09-06,131,Lisinopril 10mg
2025-09-07,151,Lisinopril 10mg
2025-09-08,159,Lisinopril 10mg
2025-09-09,168,Lisinopril 10mg
2025-09-10,140,Lisinopril 10mg
2025-09-11,166,Lisinopril 10mg
2025-09-12,160,Lisinopril 10mg
2025-09-13,150,Lisinopril 10mg
2025-09-14,154,Lisinopril 10mg
2025-09-15,161,Lisinopril 10mg
2025-09-16,173,Lisinopril 10mg
2025-09-17,164,Lisinopril 10mg
2025-09-18,163,Lisinopril 10mg
2025-09-19,170,Lisinopril 10mg
2025-09-20,134,Lisinopril 10mg
2025-09-21,150,Lisinopril 10mg
2025-09-22,159,Lisinopril 10mg
2025-09-23,159,Lisinopril 10mg
2025-09-24,152,Lisinopril 10mg
2025-09-25,150,Lisinopril 10mg
2025-09-26,168,Lisinopril 10mg
2025-09-27,136,Lisinopril 10mg
2025-09-28,149,Lisinopril 10mg
2025-09-29,146,Lisinopril 10mg
2025-09-30,163,Lisinopril 10mg
2025-10-01,159,Lisinopril 10mg
2025-10-02,173,Lisinopril 10mg
2025-10-03,160,Lisinopril 10mg
2025-10-04,146,Lisinopril 10mg
2025-10-05,147,Lisinopril 10mg
2025-10-06,140,Lisinopril 10mg
2025-10-07,159,Lisinopril 10mg
2025-10-08,169,Lisinopril 10mg
2025-10-09,156,Lisinopril 10mg
2025-10-10,156,Lisinopril 10mg
2025-10-11,136,Lisinopril 10mg
2025-10-12,136,Lisinopril 10mg
2025-10-13,179,Lisinopril 10mg
2025-10-14,166,Lisinopril 10mg
2025-10-15,165,Lisinopril 10mg
2025-10-16,159,Lisinopril 10mg
2025-10-17,162,Lisinopril 10mg
2025-10-18,149,Lisinopril 10mg
2025-10-19,153,Lisinopril 10mg
2025-10-20,165,Lisinopril 10mg
2025-10-21,158,Lisinopril 10mg
2025-10-22,151,Lisinopril 10mg
2025-10-23,157,Lisinopril 10mg
2025-10-24,157,Lisinopril 10mg
2025-10-25,140,Lisinopril 10mg
2025-10-26,151,Lisinopril 10mg
2025-10-27,167,Lisinopril 10mg
2025-10-28,157,Lisinopril 10mg
2025-10-29,166,Lisinopril 10mg
2025-10-30,170,Lisinopril 10mg
2025-10-31,159,Lisinopril 10mg
2025-11-01,137,Lisinopril 10mg
2025-11-02,142,Lisinopril 10mg
2025-11-03,170,Lisinopril 10mg
2025-11-04,160,Lisinopril 10mg
2025-11-05,157,Lisinopril 10mg
2025-11-06,151,Lisinopril 10mg
2025-11-07,166,Lisinopril 10mg
2025-11-08,139,Lisinopril 10mg
2025-11-09,141,Lisinopril 10mg
2025-11-10,162,Lisinopril 10mg
2025-11-11,166,Lisinopril 10mg
2025-11-12,150,Lisinopril 10mg
2025-11-13,151,Lisinopril 10mg
2025-11-14,168,Lisinopril 10mg
2025-11-15,156,Lisinopril 10mg
2025-11-16,149,Lisinopril 10mg
2025-11-17,159,Lisinopril 10mg
2025-11-18,176,Lisinopril 10mg
2025-11-19,163,Lisinopril 10mg
2025-11-20,169,Lisinopril 10mg
2025-11-21,172,Lisinopril 10mg
2025-11-22,139,Lisinopril 10mg
2025-11-23,135,Lisinopril 10mg
2025-11-24,163,Lisinopril 10mg
2025-11-25,176,Lisinopril 10mg
2025-11-26,171,Lisinopril 10mg
2025-11-27,168,Lisinopril 10mg
2025-11-28,165,Lisinopril 10mg
2025-11-29,141,Lisinopril 10mg
2025-11-30,132,Lisinopril 10mg
2025-12-01,168,Lisinopril 10mg
2025-12-02,152,Lisinopril 10mg
2025-12-03,172,Lisinopril 10mg
2025-12-04,170,Lisinopril 10mg
2025-12-05,165,Lisinopril 10mg
2025-12-06,157,Lisinopril 10mg
2025-12-07,163,Lisinopril 10mg
2025-12-08,162,Lisinopril 10mg
2025-12-09,189,Lisinopril 10mg
2025-12-10,156,Lisinopril 10mg
2025-12-11,155,Lisinopril 10mg
2025-12-12,177,Lisinopril 10mg
2025-12-13,141,Lisinopril 10mg
2025-12-14,159,Lisinopril 10mg
2025-12-15,147,Lisinopril 10mg
2025-12-16,155,Lisinopril 10mg
2025-12-17,181,Lisinopril 10mg
2025-12-18,172,Lisinopril 10mg
2025-12-19,171,Lisinopril 10mg
2025-12-20,151,Lisinopril 10mg
2025-12-21,138,Lisinopril 10mg
2025-12-22,155,Lisinopril 10mg
2025-12-23,182,Lisinopril 10mg
2025-12-24,162,Lisinopril 10mg
2025-12-25,180,Lisinopril 10mg
2025-12-26,165,Lisinopril 10mg
2025-12-27,140,Lisinopril 10mg
2025-12-28,128,Lisinopril 10mg
2025-12-29,164,Lisinopril 10mg
2025-12-30,173,Lisinopril 10mg
2025-12-31,156,Lisinopril 10mg
2026-01-01,171,Lisinopril 10mg
2026-01-02,176,Lisinopril 10mg
2026-01-03,135,Lisinopril 10mg
2026-01-04,140,Lisinopril 10mg
2026-01-05,169,Lisinopril 10mg
2026-01-06,173,Lisinopril 10mg
2026-01-07,199,Lisinopril 10mg
2026-01-08,146,Lisinopril 10mg
2026-01-09,172,Lisinopril 10mg
2026-01-10,140,Lisinopril 10mg
2026-01-11,139,Lisinopril 10mg
2026-01-12,175,Lisinopril 10mg
2026-01-13,173,Lisinopril 10mg
2026-01-14,172,Lisinopril 10mg
2026-01-15,176,Lisinopril 10mg
2026-01-16,158,Lisinopril 10mg
2026-01-17,162,Lisinopril 10mg
2026-01-18,146,Lisinopril 10mg
2026-01-19,179,Lisinopril 10mg
2026-01-20,177,Lisinopril 10mg
2026-01-21,192,Lisinopril 10mg
2026-01-22,166,Lisinopril 10mg
2026-01-23,158,Lisinopril 10mg
2026-01-24,167,Lisinopril 10mg
2026-01-25,145,Lisinopril 10mg
2026-01-26,171,Lisinopril 10mg
2026-01-27,167,Lisinopril 10mg
2026-01-28,161,Lisinopril 10mg
2026-01-29,156,Lisinopril 10mg
2024-01-30,66,Atorvastatin 40mg
2024-01-31,75,Atorvastatin 40mg
2024-02-01,74,Atorvastatin 40mg
2024-02-02,74,Atorvastatin 40mg
2024-02-03,63,Atorvastatin 40mg
2024-02-04,75,Atorvastatin 40mg
2024-02-05,68,Atorvastatin 40mg
2024-02-06,77,Atorvastatin 40mg
2024-02-07,88,Atorvastatin 40mg
2024-02-08,72,Atorvastatin 40mg
2024-02-09,74,Atorvastatin 40mg
2024-02-10,75,Atorvastatin 40mg
2024-02-11,67,Atorvastatin 40mg
2024-02-12,93,Atorvastatin 40mg
2024-02-13,76,Atorvastatin 40mg
2024-02-14,80,Atorvastatin 40mg
2024-02-15,78,Atorvastatin 40mg
2024-02-16,68,Atorvastatin 40mg
2024-02-17,59,Atorvastatin 40mg
2024-02-18,72,Atorvastatin 40mg
2024-02-19,61,Atorvastatin 40mg
2024-02-20,102,Atorvastatin 40mg
2024-02-21,79,Atorvastatin 40mg
2024-02-22,65,Atorvastatin 40mg
2024-02-23,69,Atorvastatin 40mg
2024-02-24,68,Atorvastatin 40mg
2024-02-25,49,Atorvastatin 40mg
2024-02-26,91,Atorvastatin 40mg
2024-02-27,81,Atorvastatin 40mg
2024-02-28,72,Atorvastatin 40mg
2024-02-29,88,Atorvastatin 40mg
2024-03-01,67,Atorvastatin 40mg
2024-03-02,57,Atorvastatin 40mg
2024-03-03,67,Atorvastatin 40mg
2024-03-04,71,Atorvastatin 40mg
2024-03-05,94,Atorvastatin 40mg
2024-03-06,106,Atorvastatin 40mg
2024-03-07,86,Atorvastatin 40mg
2024-03-08,83,Atorvastatin 40mg
2024-03-09,64,Atorvastatin 40mg
2024-03-10,57,Atorvastatin 40mg
2024-03-11,86,Atorvastatin 40mg
2024-03-12,69,Atorvastatin 40mg
2024-03-13,103,Atorvastatin 40mg
2024-03-14,69,Atorvastatin 40mg
2024-03-15,80,Atorvastatin 40mg
2024-03-16,59,Atorvastatin 40mg
2024-03-17,69,Atorvastatin 40mg
2024-03-18,86,Atorvastatin 40mg
2024-03-19,73,Atorvastatin 40mg
2024-03-20,75,Atorvastatin 40mg
2024-03-21,79,Atorvastatin 40mg
2024-03-22,79,Atorvastatin 40mg
2024-03-23,62,Atorvastatin 40mg
2024-03-24,43,Atorvastatin 40mg
2024-03-25,77,Atorvastatin 40mg
2024-03-26,78,Atorvastatin 40mg
2024-03-27,74,Atorvastatin 40mg
2024-03-28,79,Atorvastatin 40mg
2024-03-29,97,Atorvastatin 40mg
2024-03-30,62,Atorvastatin 40mg
2024-03-31,65,Atorvastatin 40mg
2024-04-01,89,Atorvastatin 40mg
2024-04-02,84,Atorvastatin 40mg
2024-04-03,103,Atorvastatin 40mg
2024-04-04,91,Atorvastatin 40mg
2024-04-05,77,Atorvastatin 40mg
2024-04-06,55,Atorvastatin 40mg
2024-04-07,55,Atorvastatin 40mg
2024-04-08,92,Atorvastatin 40mg
2024-04-09,71,Atorvastatin 40mg
2024-04-10,81,Atorvastatin 40mg
2024-04-11,100,Atorvastatin 40mg
2024-04-12,83,Atorvastatin 40mg
2024-04-13,78,Atorvastatin 40mg
2024-04-14,69,Atorvastatin 40mg
2024-04-15,78,Atorvastatin 40mg
2024-04-16,77,Atorvastatin 40mg
2024-04-17,95,Atorvastatin 40mg
2024-04-18,92,Atorvastatin 40mg
2024-04-19,98,Atorvastatin 40mg
2024-04-20,77,Atorvastatin 40mg
2024-04-21,58,Atorvastatin 40mg
2024-04-22,64,Atorvastatin 40mg
2024-04-23,96,Atorvastatin 40mg
2024-04-24,72,Atorvastatin 40mg
2024-04-25,72,Atorvastatin 40mg
2024-04-26,91,Atorvastatin 40mg
2024-04-27,52,Atorvastatin 40mg
2024-04-28,77,Atorvastatin 40mg
2024-04-29,68,Atorvastatin 40mg
2024-04-30,79,Atorvastatin 40mg
2024-05-01,92,Atorvastatin 40mg
2024-05-02,89,Atorvastatin 40mg
2024-05-03,96,Atorvastatin 40mg
2024-05-04,59,Atorvastatin 40mg
2024-05-05,73,Atorvastatin 40mg
2024-05-06,70,Atorvastatin 40mg
2024-05-07,94,Atorvastatin 40mg
2024-05-08,84,Atorvastatin 40mg
2024-05-09,100,Atorvastatin 40mg
2024-05-10,97,Atorvastatin 40mg
2024-05-11,68,Atorvastatin 40mg
2024-05-12,66,Atorvastatin 40mg
2024-05-13,86,Atorvastatin 40mg
2024-05-14,80,Atorvastatin 40mg
2024-05-15,86,Atorvastatin 40mg
2024-05-16,70,Atorvastatin 40mg
2024-05-17,81,Atorvastatin 40mg
2024-05-18,67,Atorvastatin 40mg
2024-05-19,66,Atorvastatin 40mg
2024-05-20,88,Atorvastatin 40mg
2024-05-21,86,Atorvastatin 40mg
2024-05-22,89,Atorvastatin 40mg
2024-05-23,89,Atorvastatin 40mg
2024-05-24,98,Atorvastatin 40mg
2024-05-25,68,Atorvastatin 40mg
2024-05-26,53,Atorvastatin 40mg
2024-05-27,78,Atorvastatin 40mg
2024-05-28,99,Atorvastatin 40mg
2024-05-29,74,Atorvastatin 40mg
2024-05-30,82,Atorvastatin 40mg
2024-05-31,93,Atorvastatin 40mg
2024-06-01,73,Atorvastatin 40mg
2024-06-02,75,Atorvastatin 40mg
2024-06-03,96,Atorvastatin 40mg
2024-06-04,90,Atorvastatin 40mg
2024-06-05,86,Atorvastatin 40mg
2024-06-06,75,Atorvastatin 40mg
2024-06-07,79,Atorvastatin 40mg
2024-06-08,62,Atorvastatin 40mg
2024-06-09,64,Atorvastatin 40mg
2024-06-10,86,Atorvastatin 40mg
2024-06-11,88,Atorvastatin 40mg
2024-06-12,96,Atorvastatin 40mg
2024-06-13,78,Atorvastatin 40mg
2024-06-14,96,Atorvastatin 40mg
2024-06-15,66,Atorvastatin 40mg
2024-06-16,59,Atorvastatin 40mg
2024-06-17,80,Atorvastatin 40mg
2024-06-18,87,Atorvastatin 40mg
2024-06-19,85,Atorvastatin 40mg
2024-06-20,78,Atorvastatin 40mg
2024-06-21,112,Atorvastatin 40mg
2024-06-22,77,Atorvastatin 40mg
2024-06-23,72,Atorvastatin 40mg
2024-06-24,98,Atorvastatin 40mg
2024-06-25,109,Atorvastatin 40mg
2024-06-26,73,Atorvastatin 40mg
2024-06-27,75,Atorvastatin 40mg
2024-06-28,96,Atorvastatin 40mg
2024-06-29,68,Atorvastatin 40mg
2024-06-30,58,Atorvastatin 40mg
2024-07-01,102,Atorvastatin 40mg
2024-07-02,80,Atorvastatin 40mg
2024-07-03,88,Atorvastatin 40mg
2024-07-04,103,Atorvastatin 40mg
2024-07-05,75,Atorvastatin 40mg
2024-07-06,65,Atorvastatin 40mg
2024-07-07,73,Atorvastatin 40mg
2024-07-08,81,Atorvastatin 40mg
2024-07-09,92,Atorvastatin 40mg
2024-07-10,89,Atorvastatin 40mg
2024-07-11,77,Atorvastatin 40mg
2024-07-12,74,Atorvastatin 40mg
2024-07-13,88,Atorvastatin 40mg
2024-07-14,64,Atorvastatin 40mg
2024-07-15,80,Atorvastatin 40mg
2024-07-16,93,Atorvastatin 40mg
2024-07-17,98,Atorvastatin 40mg
2024-07-18,81,Atorvastatin 40mg
2024-07-19,94,Atorvastatin 40mg
2024-07-20,79,Atorvastatin 40mg
2024-07-21,54,Atorvastatin 40mg
2024-07-22,92,Atorvastatin 40mg
2024-07-23,93,Atorvastatin 40mg
2024-07-24,108,Atorvastatin 40mg
2024-07-25,67,Atorvastatin 40mg
2024-07-26,96,Atorvastatin 40mg
2024-07-27,69,Atorvastatin 40mg
2024-07-28,79,Atorvastatin 40mg
2024-07-29,83,Atorvastatin 40mg
2024-07-30,90,Atorvastatin 40mg
2024-07-31,82,Atorvastatin 40mg
2024-08-01,94,Atorvastatin 40mg
2024-08-02,87,Atorvastatin 40mg
2024-08-03,88,Atorvastatin 40mg
2024-08-04,59,Atorvastatin 40mg
2024-08-05,83,Atorvastatin 40mg
2024-08-06,92,Atorvastatin 40mg
2024-08-07,84,Atorvastatin 40mg
2024-08-08,98,Atorvastatin 40mg
2024-08-09,94,Atorvastatin 40mg
2024-08-10,46,Atorvastatin 40mg
2024-08-11,74,Atorvastatin 40mg
2024-08-12,97,Atorvastatin 40mg
2024-08-13,91,Atorvastatin 40mg
2024-08-14,87,Atorvastatin 40mg
2024-08-15,90,Atorvastatin 40mg
2024-08-16,92,Atorvastatin 40mg
2024-08-17,77,Atorvastatin 40mg
2024-08-18,73,Atorvastatin 40mg
2024-08-19,90,Atorvastatin 40mg
2024-08-20,93,Atorvastatin 40mg
2024-08-21,92,Atorvastatin 40mg
2024-08-22,89,Atorvastatin 40mg
2024-08-23,105,Atorvastatin 40mg
2024-08-24,48,Atorvastatin 40mg
2024-08-25,76,Atorvastatin 40mg
2024-08-26,99,Atorvastatin 40mg
2024-08-27,90,Atorvastatin 40mg
2024-08-28,99,Atorvastatin 40mg
2024-08-29,90,Atorvastatin 40mg
2024-08-30,93,Atorvastatin 40mg
2024-08-31,79,Atorvastatin 40mg
2024-09-01,58,Atorvastatin 40mg
2024-09-02,92,Atorvastatin 40mg
2024-09-03,94,Atorvastatin 40mg
2024-09-04,101,Atorvastatin 40mg
2024-09-05,79,Atorvastatin 40mg
2024-09-06,105,Atorvastatin 40mg
2024-09-07,62,Atorvastatin 40mg
2024-09-08,69,Atorvastatin 40mg
2024-09-09,90,Atorvastatin 40mg
2024-09-10,95,Atorvastatin 40mg
2024-09-11,93,Atorvastatin 40mg
2024-09-12,81,Atorvastatin 40mg
2024-09-13,79,Atorvastatin 40mg
2024-09-14,71,Atorvastatin 40mg
2024-09-15,64,Atorvastatin 40mg
2024-09-16,75,Atorvastatin 40mg
2024-09-17,81,Atorvastatin 40mg
2024-09-18,93,Atorvastatin 40mg
2024-09-19,113,Atorvastatin 40mg
2024-09-20,84,Atorvastatin 40mg
2024-09-21,85,Atorvastatin 40mg
2024-09-22,79,Atorvastatin 40mg
2024-09-23,100,Atorvastatin 40mg
2024-09-24,88,Atorvastatin 40mg
2024-09-25,93,Atorvastatin 40mg
2024-09-26,83,Atorvastatin 40mg
2024-09-27,102,Atorvastatin 40mg
2024-09-28,93,Atorvastatin 40mg
2024-09-29,74,Atorvastatin 40mg
2024-09-30,93,Atorvastatin 40mg
2024-10-01,97,Atorvastatin 40mg
2024-10-02,91,Atorvastatin 40mg
2024-10-03,79,Atorvastatin 40mg
2024-10-04,99,Atorvastatin 40mg
2024-10-05,70,Atorvastatin 40mg
2024-10-06,88,Atorvastatin 40mg
2024-10-07,100,Atorvastatin 40mg
2024-10-08,92,Atorvastatin 40mg
2024-10-09,94,Atorvastatin 40mg
2024-10-10,87,Atorvastatin 40mg
2024-10-11,99,Atorvastatin 40mg
2024-10-12,71,Atorvastatin 40mg
2024-10-13,75,Atorvastatin 40mg
2024-10-14,90,Atorvastatin 40mg
2024-10-15,94,Atorvastatin 40mg
2024-10-16,102,Atorvastatin 40mg
2024-10-17,87,Atorvastatin 40mg
2024-10-18,80,Atorvastatin 40mg
2024-10-19,73,Atorvastatin 40mg
2024-10-20,83,Atorvastatin 40mg
2024-10-21,91,Atorvastatin 40mg
2024-10-22,90,Atorvastatin 40mg
2024-10-23,101,Atorvastatin 40mg
2024-10-24,95,Atorvastatin 40mg
2024-10-25,95,Atorvastatin 40mg
2024-10-26,80,Atorvastatin 40mg
2024-10-27,92,Atorvastatin 40mg
2024-10-28,90,Atorvastatin 40mg
2024-10-29,83,Atorvastatin 40mg
2024-10-30,100,Atorvastatin 40mg
2024-10-31,100,Atorvastatin 40mg
2024-11-01,87,Atorvastatin 40mg
2024-11-02,67,Atorvastatin 40mg
2024-11-03,74,Atorvastatin 40mg
2024-11-04,88,Atorvastatin 40mg
2024-11-05,84,Atorvastatin 40mg
2024-11-06,121,Atorvastatin 40mg
2024-11-07,93,Atorvastatin 40mg
2024-11-08,98,Atorvastatin 40mg
2024-11-09,67,Atorvastatin 40mg
2024-11-10,61,Atorvastatin 40mg
2024-11-11,100,Atorvastatin 40mg
2024-11-12,72,Atorvastatin 40mg
2024-11-13,88,Atorvastatin 40mg
2024-11-14,94,Atorvastatin 40mg
2024-11-15,83,Atorvastatin 40mg
2024-11-16,72,Atorvastatin 40mg
2024-11-17,80,Atorvastatin 40mg
2024-11-18,80,Atorvastatin 40mg
2024-11-19,80,Atorvastatin 40mg
2024-11-20,84,Atorvastatin 40mg
2024-11-21,86,Atorvastatin 40mg
2024-11-22,92,Atorvastatin 40mg
2024-11-23,80,Atorvastatin 40mg
2024-11-24,76,Atorvastatin 40mg
2024-11-25,104,Atorvastatin 40mg
2024-11-26,96,Atorvastatin 40mg
2024-11-27,112,Atorvastatin 40mg
2024-11-28,123,Atorvastatin 40mg
2024-11-29,102,Atorvastatin 40mg
2024-11-30,94,Atorvastatin 40mg
2024-12-01,72,Atorvastatin 40mg
2024-12-02,79,Atorvastatin 40mg
2024-12-03,88,Atorvastatin 40mg
2024-12-04,94,Atorvastatin 40mg
2024-12-05,87,Atorvastatin 40mg
2024-12-06,92,Atorvastatin 40mg
2024-12-07,67,Atorvastatin 40mg
2024-12-08,70,Atorvastatin 40mg
2024-12-09,94,Atorvastatin 40mg
2024-12-10,85,Atorvastatin 40mg
2024-12-11,97,Atorvastatin 40mg
2024-12-12,95,Atorvastatin 40mg
2024-12-13,91,Atorvastatin 40mg
2024-12-14,88,Atorvastatin 40mg
2024-12-15,63,Atorvastatin 40mg
2024-12-16,101,Atorvastatin 40mg
2024-12-17,95,Atorvastatin 40mg
2024-12-18,83,Atorvastatin 40mg
2024-12-19,101,Atorvastatin 40mg
2024-12-20,93,Atorvastatin 40mg
2024-12-21,76,Atorvastatin 40mg
2024-12-22,81,Atorvastatin 40mg
2024-12-23,97,Atorvastatin 40mg
2024-12-24,116,Atorvastatin 40mg
2024-12-25,83,Atorvastatin 40mg
2024-12-26,105,Atorvastatin 40mg
2024-12-27,106,Atorvastatin 40mg
2024-12-28,78,Atorvastatin 40mg
2024-12-29,63,Atorvastatin 40mg
2024-12-30,100,Atorvastatin 40mg
2024-12-31,81,Atorvastatin 40mg
2025-01-01,105,Atorvastatin 40mg
2025-01-02,98,Atorvastatin 40mg
2025-01-03,87,Atorvastatin 40mg
2025-01-04,63,Atorvastatin 40mg
2025-01-05,85,Atorvastatin 40mg
2025-01-06,89,Atorvastatin 40mg
2025-01-07,100,Atorvastatin 40mg
2025-01-08,104,Atorvastatin 40mg
2025-01-09,65,Atorvastatin 40mg
2025-01-10,90,Atorvastatin 40mg
2025-01-11,74,Atorvastatin 40mg
2025-01-12,86,Atorvastatin 40mg
2025-01-13,101,Atorvastatin 40mg
2025-01-14,94,Atorvastatin 40mg
2025-01-15,108,Atorvastatin 40mg
2025-01-16,83,Atorvastatin 40mg
2025-01-17,102,Atorvastatin 40mg
2025-01-18,82,Atorvastatin 40mg
2025-01-19,67,Atorvastatin 40mg
2025-01-20,102,Atorvastatin 40mg
2025-01-21,109,Atorvastatin 40mg
2025-01-22,79,Atorvastatin 40mg
2025-01-23,91,Atorvastatin 40mg
2025-01-24,94,Atorvastatin 40mg
2025-01-25,98,Atorvastatin 40mg
2025-01-26,78,Atorvastatin 40mg
2025-01-27,112,Atorvastatin 40mg
2025-01-28,85,Atorvastatin 40mg
2025-01-29,94,Atorvastatin 40mg
2025-01-30,90,Atorvastatin 40mg
2025-01-31,99,Atorvastatin 40mg
2025-02-01,88,Atorvastatin 40mg
2025-02-02,98,Atorvastatin 40mg
2025-02-03,100,Atorvastatin 40mg
2025-02-04,102,Atorvastatin 40mg
2025-02-05,92,Atorvastatin 40mg
2025-02-06,105,Atorvastatin 40mg
2025-02-07,94,Atorvastatin 40mg
2025-02-08,64,Atorvastatin 40mg
2025-02-09,67,Atorvastatin 40mg
2025-02-10,114,Atorvastatin 40mg
2025-02-11,97,Atorvastatin 40mg
2025-02-12,111,Atorvastatin 40mg
2025-02-13,116,Atorvastatin 40mg
2025-02-14,97,Atorvastatin 40mg
2025-02-15,98,Atorvastatin 40mg
2025-02-16,58,Atorvastatin 40mg
2025-02-17,101,Atorvastatin 40mg
2025-02-18,96,Atorvastatin 40mg
2025-02-19,108,Atorvastatin 40mg
2025-02-20,93,Atorvastatin 40mg
2025-02-21,104,Atorvastatin 40mg
2025-02-22,99,Atorvastatin 40mg
2025-02-23,81,Atorvastatin 40mg
2025-02-24,93,Atorvastatin 40mg
2025-02-25,97,Atorvastatin 40mg
2025-02-26,94,Atorvastatin 40mg
2025-02-27,97,Atorvastatin 40mg
2025-02-28,110,Atorvastatin 40mg
2025-03-01,86,Atorvastatin 40mg
2025-03-02,80,Atorvastatin 40mg
2025-03-03,95,Atorvastatin 40mg
2025-03-04,106,Atorvastatin 40mg
2025-03-05,118,Atorvastatin 40mg
2025-03-06,92,Atorvastatin 40mg
2025-03-07,116,Atorvastatin 40mg
2025-03-08,75,Atorvastatin 40mg
2025-03-09,72,Atorvastatin 40mg
2025-03-10,94,Atorvastatin 40mg
2025-03-11,95,Atorvastatin 40mg
2025-03-12,103,Atorvastatin 40mg
2025-03-13,114,Atorvastatin 40mg
2025-03-14,100,Atorvastatin 40mg
2025-03-15,73,Atorvastatin 40mg
2025-03-16,72,Atorvastatin 40mg
2025-03-17,94,Atorvastatin 40mg
2025-03-18,105,Atorvastatin 40mg
2025-03-19,101,Atorvastatin 40mg
2025-03-20,99,Atorvastatin 40mg
2025-03-21,98,Atorvastatin 40mg
2025-03-22,81,Atorvastatin 40mg
2025-03-23,77,Atorvastatin 40mg
2025-03-24,104,Atorvastatin 40mg
2025-03-25,93,Atorvastatin 40mg
2025-03-26,104,Atorvastatin 40mg
2025-03-27,87,Atorvastatin 40mg
2025-03-28,102,Atorvastatin 40mg
2025-03-29,81,Atorvastatin 40mg
2025-03-30,95,Atorvastatin 40mg
2025-03-31,96,Atorvastatin 40mg
2025-04-01,96,Atorvastatin 40mg
2025-04-02,89,Atorvastatin 40mg
2025-04-03,97,Atorvastatin 40mg
2025-04-04,86,Atorvastatin 40mg
2025-04-05,80,Atorvastatin 40mg
2025-04-06,74,Atorvastatin 40mg
2025-04-07,105,Atorvastatin 40mg
2025-04-08,92,Atorvastatin 40mg
2025-04-09,106,Atorvastatin 40mg
2025-04-10,103,Atorvastatin 40mg
2025-04-11,116,Atorvastatin 40mg
2025-04-12,74,Atorvastatin 40mg
2025-04-13,56,Atorvastatin 40mg
2025-04-14,99,Atorvastatin 40mg
2025-04-15,103,Atorvastatin 40mg
2025-04-16,116,Atorvastatin 40mg
2025-04-17,79,Atorvastatin 40mg
2025-04-18,106,Atorvastatin 40mg
2025-04-19,80,Atorvastatin 40mg
2025-04-20,80,Atorvastatin 40mg
2025-04-21,102,Atorvastatin 40mg
2025-04-22,114,Atorvastatin 40mg
2025-04-23,101,Atorvastatin 40mg
2025-04-24,103,Atorvastatin 40mg
2025-04-25,100,Atorvastatin 40mg
2025-04-26,92,Atorvastatin 40mg
2025-04-27,65,Atorvastatin 40mg
2025-04-28,107,Atorvastatin 40mg
2025-04-29,92,Atorvastatin 40mg
2025-04-30,86,Atorvastatin 40mg
2025-05-01,112,Atorvastatin 40mg
2025-05-02,101,Atorvastatin 40mg
2025-05-03,80,Atorvastatin 40mg
2025-05-04,74,Atorvastatin 40mg
2025-05-05,101,Atorvastatin 40mg
2025-05-06,110,Atorvastatin 40mg
2025-05-07,101,Atorvastatin 40mg
2025-05-08,104,Atorvastatin 40mg
2025-05-09,100,Atorvastatin 40mg
2025-05-10,92,Atorvastatin 40mg
2025-05-11,71,Atorvastatin 40mg
2025-05-12,96,Atorvastatin 40mg
2025-05-13,102,Atorvastatin 40mg
2025-05-14,109,Atorvastatin 40mg
2025-05-15,94,Atorvastatin 40mg
2025-05-16,100,Atorvastatin 40mg
2025-05-17,95,Atorvastatin 40mg
2025-05-18,74,Atorvastatin 40mg
2025-05-19,108,Atorvastatin 40mg
2025-05-20,101,Atorvastatin 40mg
2025-05-21,107,Atorvastatin 40mg
2025-05-22,87,Atorvastatin 40mg
2025-05-23,111,Atorvastatin 40mg
2025-05-24,76,Atorvastatin 40mg
2025-05-25,93,Atorvastatin 40mg
2025-05-26,100,Atorvastatin 40mg
2025-05-27,112,Atorvastatin 40mg
2025-05-28,97,Atorvastatin 40mg
2025-05-29,114,Atorvastatin 40mg
2025-05-30,107,Atorvastatin 40mg
2025-05-31,80,Atorvastatin 40mg
2025-06-01,84,Atorvastatin 40mg
2025-06-02,113,Atorvastatin 40mg
2025-06-03,103,Atorvastatin 40mg
2025-06-04,95,Atorvastatin 40mg
2025-06-05,108,Atorvastatin 40mg
2025-06-06,108,Atorvastatin 40mg
2025-06-07,81,Atorvastatin 40mg
2025-06-08,69,Atorvastatin 40mg
2025-06-09,113,Atorvastatin 40mg
2025-06-10,112,Atorvastatin 40mg
2025-06-11,105,Atorvastatin 40mg
2025-06-12,120,Atorvastatin 40mg
2025-06-13,101,Atorvastatin 40mg
2025-06-14,88,Atorvastatin 40mg
2025-06-15,95,Atorvastatin 40mg
2025-06-16,107,Atorvastatin 40mg
2025-06-17,115,Atorvastatin 40mg
2025-06-18,107,Atorvastatin 40mg
2025-06-19,125,Atorvastatin 40mg
2025-06-20,99,Atorvastatin 40mg
2025-06-21,93,Atorvastatin 40mg
2025-06-22,102,Atorvastatin 40mg
2025-06-23,112,Atorvastatin 40mg
2025-06-24,108,Atorvastatin 40mg
2025-06-25,101,Atorvastatin 40mg
